BIRIM;TARIH;SAAT;CIRO;  altin ;euro;dolar;temperature;special days
B;4.25.2013;16;2229.54;84975,19;23540;18022;16;0
B;4.25.2013;17;1152.72;84975,19;23540;18022;16;0
B;4.25.2013;18;983.19;84975,19;23540;18022;16;0
B;4.25.2013;19;2638.53;84975,19;23540;18022;16;0
B;4.25.2013;20;1958.78;84975,19;23540;18022;16;0
B;4.25.2013;21;1599.58;84975,19;23540;18022;16;0
B;4.26.2013;10;71.05;84975,19;23480;18036;18;0
B;4.26.2013;11;553.14;84975,19;23480;18036;18;0
B;4.26.2013;12;715.97;84975,19;23480;18036;18;0
B;4.26.2013;13;1691.97;84975,19;23480;18036;18;0
B;4.26.2013;14;621.14;84975,19;23480;18036;18;0
B;4.26.2013;15;1717.46;84975,19;23480;18036;18;0
B;4.26.2013;16;4182.18;84975,19;23480;18036;18;0
B;4.26.2013;17;1959.21;84975,19;23480;18036;18;0
B;4.26.2013;18;2310.01;84975,19;23480;18036;18;0
B;4.26.2013;19;2886.55;84975,19;23480;18036;18;0
B;4.26.2013;20;2962.6;84975,19;23480;18036;18;0
B;4.26.2013;21;2049.05;84975,19;23480;18036;18;0
B;4.27.2013;10;523.23;84975,19;23480;18036;18;0
B;4.27.2013;11;2710.52;84975,19;23480;18036;18;0
B;4.27.2013;12;1375.08;84975,19;23480;18036;18;0
B;4.27.2013;13;4406.81;84975,19;23480;18036;18;0
B;4.27.2013;14;4118.27;84975,19;23480;18036;18;0
B;4.27.2013;15;8398;84975,19;23480;18036;18;0
B;4.27.2013;16;3340.23;84975,19;23480;18036;18;0
B;4.27.2013;17;4297.13;84975,19;23480;18036;18;0
B;4.27.2013;18;3969.63;84975,19;23480;18036;18;0
B;4.27.2013;19;4560.1;84975,19;23480;18036;18;0
B;4.27.2013;20;3625.36;84975,19;23480;18036;18;0
B;4.27.2013;21;3459.85;84975,19;23480;18036;18;0
B;4.28.2013;10;61.44;85341,26;23480;18036;20;0
B;4.28.2013;11;338.14;85341,26;23480;18036;20;0
B;4.28.2013;12;1285.26;85341,26;23480;18036;20;0
B;4.28.2013;13;3277.06;85341,26;23480;18036;20;0
B;4.28.2013;14;5162.9;85341,26;23480;18036;20;0
B;4.28.2013;15;5047.01;85341,26;23480;18036;20;0
B;4.28.2013;16;4601.97;85341,26;23480;18036;20;0
B;4.28.2013;17;4415.96;85341,26;23480;18036;20;0
B;4.28.2013;18;6422.37;85341,26;23480;18036;20;0
B;4.28.2013;19;2846.38;85341,26;23480;18036;20;0
B;4.28.2013;20;4338.85;85341,26;23480;18036;20;0
B;4.28.2013;21;2142.59;85341,26;23480;18036;20;0
B;4.29.2013;10;403.78;85215,83;23543;17985;20;0
B;4.29.2013;11;673.12;85215,83;23543;17985;20;0
B;4.29.2013;12;55.3;85215,83;23543;17985;20;0
B;4.29.2013;13;882.07;85215,83;23543;17985;20;0
B;4.29.2013;14;1035.34;85215,83;23543;17985;20;0
B;4.29.2013;15;1861.51;85215,83;23543;17985;20;0
B;4.29.2013;16;3524.02;85215,83;23543;17985;20;0
B;4.29.2013;17;1062.29;85215,83;23543;17985;20;0
B;4.29.2013;18;1442.13;85215,83;23543;17985;20;0
B;4.29.2013;19;1949;85215,83;23543;17985;20;0
B;4.29.2013;20;3306.79;85215,83;23543;17985;20;0
B;4.29.2013;21;1970.26;85215,83;23543;17985;20;0
B;4.30.2013;10;920.42;85215,83;23528;17995;19;0
B;4.30.2013;11;98.43;85215,83;23528;17995;19;0
B;4.30.2013;12;2298.78;85215,83;23528;17995;19;0
B;4.30.2013;13;2870.29;85215,83;23528;17995;19;0
B;4.30.2013;14;2384.35;85215,83;23528;17995;19;0
B;4.30.2013;15;2364.56;85215,83;23528;17995;19;0
B;4.30.2013;16;3162.52;85215,83;23528;17995;19;0
B;4.30.2013;17;3069.23;85215,83;23528;17995;19;0
B;4.30.2013;18;3720.97;85215,83;23528;17995;19;0
B;4.30.2013;19;4013.9;85215,83;23528;17995;19;0
B;4.30.2013;20;2618.12;85215,83;23528;17995;19;0
B;4.30.2013;21;4443.87;85215,83;23528;17995;19;0
B;1.5.2013;10;377.67;84375,33;23528;17995;18;4
B;1.5.2013;11;888.64;84375,33;23528;17995;18;4
B;1.5.2013;12;1583.03;84375,33;23528;17995;18;4
B;1.5.2013;13;3399.42;84375,33;23528;17995;18;4
B;1.5.2013;14;4603.97;84375,33;23528;17995;18;4
B;1.5.2013;15;3464.11;84375,33;23528;17995;18;4
B;1.5.2013;16;6408.79;84375,33;23528;17995;18;4
B;1.5.2013;17;4766.51;84375,33;23528;17995;18;4
B;1.5.2013;18;3676.03;84375,33;23528;17995;18;4
B;1.5.2013;19;2821.69;84375,33;23528;17995;18;4
B;1.5.2013;20;2485.31;84375,33;23528;17995;18;4
B;1.5.2013;21;1703.43;84375,33;23528;17995;18;4
B;2.5.2013;10;222.47;85630,11;23646;17959;19;0
B;2.5.2013;11;572.39;85630,11;23646;17959;19;0
B;2.5.2013;12;1185.97;85630,11;23646;17959;19;0
B;2.5.2013;13;908.96;85630,11;23646;17959;19;0
B;2.5.2013;14;1564.64;85630,11;23646;17959;19;0
B;2.5.2013;15;1932.38;85630,11;23646;17959;19;0
B;2.5.2013;16;3031.62;85630,11;23646;17959;19;0
B;2.5.2013;17;2913.61;85630,11;23646;17959;19;0
B;2.5.2013;18;3548.54;85630,11;23646;17959;19;0
B;2.5.2013;19;1644.19;85630,11;23646;17959;19;0
B;2.5.2013;20;2128.25;85630,11;23646;17959;19;0
B;2.5.2013;21;1679.8;85630,11;23646;17959;19;0
B;3.5.2013;10;1096.37;85630,11;23563;17974;17;0
B;3.5.2013;11;536.94;85630,11;23563;17974;17;0
B;3.5.2013;12;1296.06;85630,11;23563;17974;17;0
B;3.5.2013;13;1092.06;85630,11;23563;17974;17;0
B;3.5.2013;14;2301.86;85630,11;23563;17974;17;0
B;3.5.2013;15;2784.71;85630,11;23563;17974;17;0
B;3.5.2013;16;2117.57;85630,11;23563;17974;17;0
B;3.5.2013;17;2580.55;85630,11;23563;17974;17;0
B;3.5.2013;18;3102.79;85630,11;23563;17974;17;0
B;3.5.2013;19;4409.36;85630,11;23563;17974;17;0
B;3.5.2013;20;1729.05;85630,11;23563;17974;17;0
B;3.5.2013;21;1325.42;85630,11;23563;17974;17;0
B;4.5.2013;10;177.14;85630,11;23646;17974;17;0
B;4.5.2013;11;1590.84;85630,11;23646;17974;17;0
B;4.5.2013;12;2194.45;85630,11;23646;17974;17;0
B;4.5.2013;13;2532.99;85630,11;23646;17974;17;0
B;4.5.2013;14;3949.08;85630,11;23646;17974;17;0
B;4.5.2013;15;5142.08;85630,11;23646;17974;17;0
B;4.5.2013;16;4446.34;85630,11;23646;17974;17;0
B;4.5.2013;17;4577.7;85630,11;23646;17974;17;0
B;4.5.2013;18;4507.23;85630,11;23646;17974;17;0
B;4.5.2013;19;4385.82;85630,11;23646;17974;17;0
B;4.5.2013;20;3736.45;85630,11;23646;17974;17;0
B;4.5.2013;21;3304.84;85630,11;23646;17974;17;0
B;5.5.2013;10;99.13;85345,69;23646;17974;20;0
B;5.5.2013;11;1300.84;85345,69;23646;17974;20;0
B;5.5.2013;12;2054.02;85345,69;23646;17974;20;0
B;5.5.2013;13;5393.41;85345,69;23646;17974;20;0
B;5.5.2013;14;5917.77;85345,69;23646;17974;20;0
B;5.5.2013;15;6818.64;85345,69;23646;17974;20;0
B;5.5.2013;16;4944.95;85345,69;23646;17974;20;0
B;5.5.2013;17;5385.46;85345,69;23646;17974;20;0
B;5.5.2013;18;7597.55;85345,69;23646;17974;20;0
B;5.5.2013;19;5797.28;85345,69;23646;17974;20;0
B;5.5.2013;20;3533.4;85345,69;23646;17974;20;0
B;5.5.2013;21;3489.08;85345,69;23646;17974;20;0
B;6.5.2013;10;0;84919,39;23565;17979;20;0
B;6.5.2013;11;692.64;84919,39;23565;17979;20;0
B;6.5.2013;12;917.6;84919,39;23565;17979;20;0
B;6.5.2013;13;1901.62;84919,39;23565;17979;20;0
B;6.5.2013;14;3711.26;84919,39;23565;17979;20;0
B;6.5.2013;15;2060.29;84919,39;23565;17979;20;0
B;6.5.2013;16;2032.41;84919,39;23565;17979;20;0
B;6.5.2013;17;1384.24;84919,39;23565;17979;20;0
B;6.5.2013;18;810.8;84919,39;23565;17979;20;0
B;6.5.2013;19;2346.72;84919,39;23565;17979;20;0
B;6.5.2013;20;1758.04;84919,39;23565;17979;20;0
B;6.5.2013;21;2296.44;84919,39;23565;17979;20;0
B;7.5.2013;10;300.63;84141,24;23608;18023;18;0
B;7.5.2013;11;645.93;84141,24;23608;18023;18;0
B;7.5.2013;12;1909.5;84141,24;23608;18023;18;0
B;7.5.2013;13;1672.75;84141,24;23608;18023;18;0
B;7.5.2013;14;1237.91;84141,24;23608;18023;18;0
B;7.5.2013;15;1527.05;84141,24;23608;18023;18;0
B;7.5.2013;16;4631.97;84141,24;23608;18023;18;0
B;7.5.2013;17;2526.69;84141,24;23608;18023;18;0
B;7.5.2013;18;2601.11;84141,24;23608;18023;18;0
B;7.5.2013;19;1607.12;84141,24;23608;18023;18;0
B;7.5.2013;20;1550.08;84141,24;23608;18023;18;0
B;7.5.2013;21;1004.56;84141,24;23608;18023;18;0
B;8.5.2013;10;267.47;84798,87;23585;17970;18;0
B;8.5.2013;11;1211.54;84798,87;23585;17970;18;0
B;8.5.2013;12;804.08;84798,87;23585;17970;18;0
B;8.5.2013;13;1537.63;84798,87;23585;17970;18;0
B;8.5.2013;14;2942.59;84798,87;23585;17970;18;0
B;8.5.2013;15;2264.95;84798,87;23585;17970;18;0
B;8.5.2013;16;3198.28;84798,87;23585;17970;18;0
B;8.5.2013;17;3066.2;84798,87;23585;17970;18;0
B;8.5.2013;18;2149.57;84798,87;23585;17970;18;0
B;8.5.2013;19;6066.6;84798,87;23585;17970;18;0
B;8.5.2013;20;3393.53;84798,87;23585;17970;18;0
B;8.5.2013;21;4800.14;84798,87;23585;17970;18;0
B;9.5.2013;10;405.64;83916,34;23572;17932;17;5
B;9.5.2013;11;2015.34;83916,34;23572;17932;17;5
B;9.5.2013;12;3092.76;83916,34;23572;17932;17;5
B;9.5.2013;13;1820.56;83916,34;23572;17932;17;5
B;9.5.2013;14;3123.03;83916,34;23572;17932;17;5
B;9.5.2013;15;4134.08;83916,34;23572;17932;17;5
B;9.5.2013;16;3595.57;83916,34;23572;17932;17;5
B;9.5.2013;17;2571.5;83916,34;23572;17932;17;5
B;9.5.2013;18;4255.88;83916,34;23572;17932;17;5
B;9.5.2013;19;2042.7;83916,34;23572;17932;17;5
B;9.5.2013;20;2275.22;83916,34;23572;17932;17;5
B;9.5.2013;21;3770.81;83916,34;23572;17932;17;5
B;10.5.2013;10;632.21;83916,34;23456;18033;17;5
B;10.5.2013;11;817.72;83916,34;23456;18033;17;5
B;10.5.2013;12;2082.91;83916,34;23456;18033;17;5
B;10.5.2013;13;4117.02;83916,34;23456;18033;17;5
B;10.5.2013;14;2309.82;83916,34;23456;18033;17;5
B;10.5.2013;15;2505.21;83916,34;23456;18033;17;5
B;10.5.2013;16;3241.6;83916,34;23456;18033;17;5
B;10.5.2013;17;4246.52;83916,34;23456;18033;17;5
B;10.5.2013;18;4724.43;83916,34;23456;18033;17;5
B;10.5.2013;19;3944.26;83916,34;23456;18033;17;5
B;10.5.2013;20;5513.61;83916,34;23456;18033;17;5
B;10.5.2013;21;5716.55;83916,34;23456;18033;17;5
B;11.5.2013;10;780.22;83916,34;23456;18033;16;5
B;11.5.2013;11;2772.56;83916,34;23456;18033;16;5
B;11.5.2013;12;4873.54;83916,34;23456;18033;16;5
B;11.5.2013;13;7104.81;83916,34;23456;18033;16;5
B;11.5.2013;14;6142.47;83916,34;23456;18033;16;5
B;11.5.2013;15;7847.3;83916,34;23456;18033;16;5
B;11.5.2013;16;7999.87;83916,34;23456;18033;16;5
B;11.5.2013;17;6199.93;83916,34;23456;18033;16;5
B;11.5.2013;18;9437.41;83916,34;23456;18033;16;5
B;11.5.2013;19;8573.56;83916,34;23456;18033;16;5
B;11.5.2013;20;7495.39;83916,34;23456;18033;16;5
B;11.5.2013;21;6899.03;83916,34;23456;18033;16;5
B;12.5.2013;10;341.11;83411,58;23456;18033;17;5
B;12.5.2013;11;2212.78;83411,58;23456;18033;17;5
B;12.5.2013;12;2966.25;83411,58;23456;18033;17;5
B;12.5.2013;13;4163.43;83411,58;23456;18033;17;5
B;12.5.2013;14;5553.11;83411,58;23456;18033;17;5
B;12.5.2013;15;9110.52;83411,58;23456;18033;17;5
B;12.5.2013;16;8737.82;83411,58;23456;18033;17;5
B;12.5.2013;17;5727.22;83411,58;23456;18033;17;5
B;12.5.2013;18;8015.82;83411,58;23456;18033;17;5
B;12.5.2013;19;6117.97;83411,58;23456;18033;17;5
B;12.5.2013;20;4219.78;83411,58;23456;18033;17;5
B;12.5.2013;21;3435.09;83411,58;23456;18033;17;5
B;5.13.2013;10;227.43;83827,83;23465;18092;19;0
B;5.13.2013;11;516.09;83827,83;23465;18092;19;0
B;5.13.2013;12;1161.17;83827,83;23465;18092;19;0
B;5.13.2013;13;1901.71;83827,83;23465;18092;19;0
B;5.13.2013;14;1832.25;83827,83;23465;18092;19;0
B;5.13.2013;15;1393.18;83827,83;23465;18092;19;0
B;5.13.2013;16;2706.45;83827,83;23465;18092;19;0
B;5.13.2013;17;1704.27;83827,83;23465;18092;19;0
B;5.13.2013;18;1830.74;83827,83;23465;18092;19;0
B;5.13.2013;19;2212.12;83827,83;23465;18092;19;0
B;5.13.2013;20;1494.37;83827,83;23465;18092;19;0
B;5.13.2013;21;3037.93;83827,83;23465;18092;19;0
B;5.14.2013;10;339.36;83094,29;23550;18134;17;0
B;5.14.2013;11;384.97;83094,29;23550;18134;17;0
B;5.14.2013;12;396.07;83094,29;23550;18134;17;0
B;5.14.2013;13;1149.81;83094,29;23550;18134;17;0
B;5.14.2013;14;1473.03;83094,29;23550;18134;17;0
B;5.14.2013;15;1232.9;83094,29;23550;18134;17;0
B;5.14.2013;16;2474.87;83094,29;23550;18134;17;0
B;5.14.2013;17;1784.96;83094,29;23550;18134;17;0
B;5.14.2013;18;995.75;83094,29;23550;18134;17;0
B;5.14.2013;19;2275.35;83094,29;23550;18134;17;0
B;5.14.2013;20;2340.03;83094,29;23550;18134;17;0
B;5.14.2013;21;2050.17;83094,29;23550;18134;17;0
B;5.15.2013;10;251.09;81648,79;23499;18234;17;0
B;5.15.2013;11;1752.49;81648,79;23499;18234;17;0
B;5.15.2013;12;683.32;81648,79;23499;18234;17;0
B;5.15.2013;13;1050.35;81648,79;23499;18234;17;0
B;5.15.2013;14;981.3;81648,79;23499;18234;17;0
B;5.15.2013;15;2547.91;81648,79;23499;18234;17;0
B;5.15.2013;16;1545.74;81648,79;23499;18234;17;0
B;5.15.2013;17;1519.71;81648,79;23499;18234;17;0
B;5.15.2013;18;2072.41;81648,79;23499;18234;17;0
B;5.15.2013;19;2456.88;81648,79;23499;18234;17;0
B;5.15.2013;20;2634.88;81648,79;23499;18234;17;0
B;5.15.2013;21;1587.84;81648,79;23499;18234;17;0
B;5.16.2013;10;151.98;81549,06;23508;18260;20;0
B;5.16.2013;11;178.77;81549,06;23508;18260;20;0
B;5.16.2013;12;801.28;81549,06;23508;18260;20;0
B;5.16.2013;13;1573.87;81549,06;23508;18260;20;0
B;5.16.2013;14;2820.64;81549,06;23508;18260;20;0
B;5.16.2013;15;2514.84;81549,06;23508;18260;20;0
B;5.16.2013;16;1970.05;81549,06;23508;18260;20;0
B;5.16.2013;17;1241.41;81549,06;23508;18260;20;0
B;5.16.2013;18;2153.34;81549,06;23508;18260;20;0
B;5.16.2013;19;2788.62;81549,06;23508;18260;20;0
B;5.16.2013;20;1158.27;81549,06;23508;18260;20;0
B;5.16.2013;21;2188.75;81549,06;23508;18260;20;0
B;5.17.2013;10;185.25;81549,06;23528;18376;22;0
B;5.17.2013;11;854.67;81549,06;23528;18376;22;0
B;5.17.2013;12;1220.33;81549,06;23528;18376;22;0
B;5.17.2013;13;1744.45;81549,06;23528;18376;22;0
B;5.17.2013;14;1534;81549,06;23528;18376;22;0
B;5.17.2013;15;1375.03;81549,06;23528;18376;22;0
B;5.17.2013;16;995.44;81549,06;23528;18376;22;0
B;5.17.2013;17;1599.72;81549,06;23528;18376;22;0
B;5.17.2013;18;2182.17;81549,06;23528;18376;22;0
B;5.17.2013;19;2338.12;81549,06;23528;18376;22;0
B;5.17.2013;20;2361.33;81549,06;23528;18376;22;0
B;5.17.2013;21;2890.25;81549,06;23528;18376;22;0
B;5.18.2013;10;216.71;81549,06;23528;18376;21;6
B;5.18.2013;11;1100.6;81549,06;23528;18376;21;6
B;5.18.2013;12;2180.63;81549,06;23528;18376;21;6
B;5.18.2013;13;2310.22;81549,06;23528;18376;21;6
B;5.18.2013;14;2862.99;81549,06;23528;18376;21;6
B;5.18.2013;15;2950.36;81549,06;23528;18376;21;6
B;5.18.2013;16;3348.62;81549,06;23528;18376;21;6
B;5.18.2013;17;3782.25;81549,06;23528;18376;21;6
B;5.18.2013;18;3634.57;81549,06;23528;18376;21;6
B;5.18.2013;19;2887.6;81549,06;23528;18376;21;6
B;5.18.2013;20;3462.27;81549,06;23528;18376;21;6
B;5.18.2013;21;3113.28;81549,06;23528;18376;21;6
B;5.19.2013;10;153.41;80794,18;23528;18376;24;6
B;5.19.2013;11;1046.66;80794,18;23528;18376;24;6
B;5.19.2013;12;1484.42;80794,18;23528;18376;24;6
B;5.19.2013;13;6917.13;80794,18;23528;18376;24;6
B;5.19.2013;14;4996.93;80794,18;23528;18376;24;6
B;5.19.2013;15;4452.09;80794,18;23528;18376;24;6
B;5.19.2013;16;6467.47;80794,18;23528;18376;24;6
B;5.19.2013;17;4408.01;80794,18;23528;18376;24;6
B;5.19.2013;18;6611.56;80794,18;23528;18376;24;6
B;5.19.2013;19;2578.35;80794,18;23528;18376;24;6
B;5.19.2013;20;3694.35;80794,18;23528;18376;24;6
B;5.19.2013;21;3853.59;80794,18;23528;18376;24;6
B;5.20.2013;10;308.8;82342,1;23746;18461;22;0
B;5.20.2013;11;1512.82;82342,1;23746;18461;22;0
B;5.20.2013;12;1227.39;82342,1;23746;18461;22;0
B;5.20.2013;13;1969.01;82342,1;23746;18461;22;0
B;5.20.2013;14;2311.97;82342,1;23746;18461;22;0
B;5.20.2013;15;2798;82342,1;23746;18461;22;0
B;5.20.2013;16;1585.5;82342,1;23746;18461;22;0
B;5.20.2013;17;2126.53;82342,1;23746;18461;22;0
B;5.20.2013;18;3007.43;82342,1;23746;18461;22;0
B;5.20.2013;19;2531.22;82342,1;23746;18461;22;0
B;5.20.2013;20;2869.46;82342,1;23746;18461;22;0
B;5.20.2013;21;2246.05;82342,1;23746;18461;22;0
B;5.21.2013;10;232.6;82054,95;23822;18508;23;0
B;5.21.2013;11;247.24;82054,95;23822;18508;23;0
B;5.21.2013;12;696.98;82054,95;23822;18508;23;0
B;5.21.2013;13;679.24;82054,95;23822;18508;23;0
B;5.21.2013;14;1765.89;82054,95;23822;18508;23;0
B;5.21.2013;15;1622.42;82054,95;23822;18508;23;0
B;5.21.2013;16;1225.72;82054,95;23822;18508;23;0
B;5.21.2013;17;1324.06;82054,95;23822;18508;23;0
B;5.21.2013;18;1912.03;82054,95;23822;18508;23;0
B;5.21.2013;19;1013.2;82054,95;23822;18508;23;0
B;5.21.2013;20;2299.34;82054,95;23822;18508;23;0
B;5.21.2013;21;2116.34;82054,95;23822;18508;23;0
B;5.22.2013;10;1776.4;82708,06;23839;18535;22;0
B;5.22.2013;11;529.88;82708,06;23839;18535;22;0
B;5.22.2013;12;893.96;82708,06;23839;18535;22;0
B;5.22.2013;13;946.76;82708,06;23839;18535;22;0
B;5.22.2013;14;1603.46;82708,06;23839;18535;22;0
B;5.22.2013;15;1927.37;82708,06;23839;18535;22;0
B;5.22.2013;16;1936.94;82708,06;23839;18535;22;0
B;5.22.2013;17;2072.09;82708,06;23839;18535;22;0
B;5.22.2013;18;2584.93;82708,06;23839;18535;22;0
B;5.22.2013;19;2761.89;82708,06;23839;18535;22;0
B;5.22.2013;20;1882.93;82708,06;23839;18535;22;0
B;5.22.2013;21;2248.93;82708,06;23839;18535;22;0
B;5.23.2013;10;316.75;82523,35;23876;18466;25;0
B;5.23.2013;11;671.11;82523,35;23876;18466;25;0
B;5.23.2013;12;1003.5;82523,35;23876;18466;25;0
B;5.23.2013;13;865.6;82523,35;23876;18466;25;0
B;5.23.2013;14;1014.07;82523,35;23876;18466;25;0
B;5.23.2013;15;1932.23;82523,35;23876;18466;25;0
B;5.23.2013;16;1713.71;82523,35;23876;18466;25;0
B;5.23.2013;17;1403.14;82523,35;23876;18466;25;0
B;5.23.2013;18;1634.77;82523,35;23876;18466;25;0
B;5.23.2013;19;2078.37;82523,35;23876;18466;25;0
B;5.23.2013;20;2440.81;82523,35;23876;18466;25;0
B;5.23.2013;21;1949.14;82523,35;23876;18466;25;0
B;5.24.2013;10;160.31;82523,35;23934;18466;22;0
B;5.24.2013;11;571.29;82523,35;23934;18466;22;0
B;5.24.2013;12;1555.52;82523,35;23934;18466;22;0
B;5.24.2013;13;2014.83;82523,35;23934;18466;22;0
B;5.24.2013;14;2918.97;82523,35;23934;18466;22;0
B;5.24.2013;15;1421.28;82523,35;23934;18466;22;0
B;5.24.2013;16;1681.28;82523,35;23934;18466;22;0
B;5.24.2013;17;1565.04;82523,35;23934;18466;22;0
B;5.24.2013;18;2152.41;82523,35;23934;18466;22;0
B;5.24.2013;19;2486.63;82523,35;23934;18466;22;0
B;5.24.2013;20;1793.27;82523,35;23934;18466;22;0
B;5.24.2013;21;2963.62;82523,35;23934;18466;22;0
B;5.25.2013;10;413.63;82523,35;23934;18466;22;0
B;5.25.2013;11;621.29;82523,35;23934;18466;22;0
B;5.25.2013;12;2567.33;82523,35;23934;18466;22;0
B;5.25.2013;13;2715.98;82523,35;23934;18466;22;0
B;5.25.2013;14;3367.58;82523,35;23934;18466;22;0
B;5.25.2013;15;3031.65;82523,35;23934;18466;22;0
B;5.25.2013;16;2841.16;82523,35;23934;18466;22;0
B;5.25.2013;17;1927.93;82523,35;23934;18466;22;0
B;5.25.2013;18;3244.7;82523,35;23934;18466;22;0
B;5.25.2013;19;4278.63;82523,35;23934;18466;22;0
B;5.25.2013;20;2886.74;82523,35;23934;18466;22;0
B;5.25.2013;21;1927.82;82523,35;23934;18466;22;0
B;5.26.2013;10;488.36;82919,54;23934;18475;22;0
B;5.26.2013;11;1717.28;82919,54;23934;18475;22;0
B;5.26.2013;12;582.85;82919,54;23934;18475;22;0
B;5.26.2013;13;4005.13;82919,54;23934;18475;22;0
B;5.26.2013;14;1639.59;82919,54;23934;18475;22;0
B;5.26.2013;15;5208.46;82919,54;23934;18475;22;0
B;5.26.2013;16;4290.51;82919,54;23934;18475;22;0
B;5.26.2013;17;5343.49;82919,54;23934;18475;22;0
B;5.26.2013;18;4314.26;82919,54;23934;18475;22;0
B;5.26.2013;19;2923.15;82919,54;23934;18475;22;0
B;5.26.2013;20;1709.64;82919,54;23934;18475;22;0
B;5.26.2013;21;2644.75;82919,54;23934;18475;22;0
B;5.27.2013;10;198.4;82579,31;23914;18520;21;0
B;5.27.2013;11;0;82579,31;23914;18520;21;0
B;5.27.2013;12;286.45;82579,31;23914;18520;21;0
B;5.27.2013;13;803.85;82579,31;23914;18520;21;0
B;5.27.2013;14;569.54;82579,31;23914;18520;21;0
B;5.27.2013;15;1051.25;82579,31;23914;18520;21;0
B;5.27.2013;16;614.66;82579,31;23914;18520;21;0
B;5.27.2013;17;1866.38;82579,31;23914;18520;21;0
B;5.27.2013;18;1707.85;82579,31;23914;18520;21;0
B;5.27.2013;19;3056.5;82579,31;23914;18520;21;0
B;5.27.2013;20;2522.28;82579,31;23914;18520;21;0
B;5.27.2013;21;2014.24;82579,31;23914;18520;21;0
B;5.28.2013;10;88.75;83255,66;23931;18676;19;0
B;5.28.2013;11;567.53;83255,66;23931;18676;19;0
B;5.28.2013;12;649.32;83255,66;23931;18676;19;0
B;5.28.2013;13;1506.77;83255,66;23931;18676;19;0
B;5.28.2013;14;1060.09;83255,66;23931;18676;19;0
B;5.28.2013;15;2107.52;83255,66;23931;18676;19;0
B;5.28.2013;16;1147.62;83255,66;23931;18676;19;0
B;5.28.2013;17;1481.42;83255,66;23931;18676;19;0
B;5.28.2013;18;1839.15;83255,66;23931;18676;19;0
B;5.28.2013;19;3262.16;83255,66;23931;18676;19;0
B;5.28.2013;20;1195.3;83255,66;23931;18676;19;0
B;5.28.2013;21;1650.57;83255,66;23931;18676;19;0
B;5.29.2013;10;178.84;84404,79;24100;18695;25;0
B;5.29.2013;11;608.3;84404,79;24100;18695;25;0
B;5.29.2013;12;806.28;84404,79;24100;18695;25;0
B;5.29.2013;13;1077.04;84404,79;24100;18695;25;0
B;5.29.2013;14;3340.74;84404,79;24100;18695;25;0
B;5.29.2013;15;780.19;84404,79;24100;18695;25;0
B;5.29.2013;16;2016.33;84404,79;24100;18695;25;0
B;5.29.2013;17;1283.82;84404,79;24100;18695;25;0
B;5.29.2013;18;1057.26;84404,79;24100;18695;25;0
B;5.29.2013;19;1866.38;84404,79;24100;18695;25;0
B;5.29.2013;20;2263.34;84404,79;24100;18695;25;0
B;5.29.2013;21;3305.8;84404,79;24100;18695;25;0
B;5.30.2013;10;32.31;85832,3;24252;18876;22;0
B;5.30.2013;11;871.19;85832,3;24252;18876;22;0
B;5.30.2013;12;522.72;85832,3;24252;18876;22;0
B;5.30.2013;13;1924.59;85832,3;24252;18876;22;0
B;5.30.2013;14;1117.34;85832,3;24252;18876;22;0
B;5.30.2013;15;696.02;85832,3;24252;18876;22;0
B;5.30.2013;16;1270.36;85832,3;24252;18876;22;0
B;5.30.2013;17;2325.84;85832,3;24252;18876;22;0
B;5.30.2013;18;3265.92;85832,3;24252;18876;22;0
B;5.30.2013;19;1104.77;85832,3;24252;18876;22;0
B;5.30.2013;20;4871.71;85832,3;24252;18876;22;0
B;5.30.2013;21;1645.99;85832,3;24252;18876;22;0
B;5.31.2013;10;236.29;85832,3;24542;18876;23;0
B;5.31.2013;11;943.77;85832,3;24542;18876;23;0
B;5.31.2013;12;932.12;85832,3;24542;18876;23;0
B;5.31.2013;13;1791.48;85832,3;24542;18876;23;0
B;5.31.2013;14;1932.19;85832,3;24542;18876;23;0
B;5.31.2013;15;1957.64;85832,3;24542;18876;23;0
B;5.31.2013;16;3297.04;85832,3;24542;18876;23;0
B;5.31.2013;17;1236.17;85832,3;24542;18876;23;0
B;5.31.2013;18;2696.21;85832,3;24542;18876;23;0
B;5.31.2013;19;2578.41;85832,3;24542;18876;23;0
B;5.31.2013;20;1597.22;85832,3;24542;18876;23;0
B;5.31.2013;21;3706.95;85832,3;24542;18876;23;0
B;1.6.2013;10;455.5;85832,3;24542;18876;21;0
B;1.6.2013;11;1025.83;85832,3;24542;18876;21;0
B;1.6.2013;12;1747.17;85832,3;24542;18876;21;0
B;1.6.2013;13;3034.11;85832,3;24542;18876;21;0
B;1.6.2013;14;3104.5;85832,3;24542;18876;21;0
B;1.6.2013;15;2863.67;85832,3;24542;18876;21;0
B;1.6.2013;16;3784.99;85832,3;24542;18876;21;0
B;1.6.2013;17;2828.95;85832,3;24542;18876;21;0
B;1.6.2013;18;4542.06;85832,3;24542;18876;21;0
B;1.6.2013;19;2013.43;85832,3;24542;18876;21;0
B;1.6.2013;20;3206.95;85832,3;24542;18876;21;0
B;1.6.2013;21;2777.01;85832,3;24542;18876;21;0
B;2.6.2013;10;204.24;85068,31;24542;18876;19;0
B;2.6.2013;11;621.61;85068,31;24542;18876;19;0
B;2.6.2013;12;909.75;85068,31;24542;18876;19;0
